Sku_ID,pro_code,pro_name,total_rating_count,average_rating,img_url,short_description,search_keyword,product_url,Product_Rank,Page_No,TimeStamp,Price,Price_per_unit
1PGQ3UQU4Q0E,PRD1PGQ3UQU4Q0E,Bigelow Green Tea with Peach Tea Bags - 20/Box,,,https://i5.walmartimages.com/asr/07efda75-fd06-4de7-97e3-79b4e34891e9.0eee021d02d363f8999441d0ac128124.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1PGQ3UQU4Q0E,12,2,12/8/2022 6:17,14.76,
50O5A8C5OXGS,PRD50O5A8C5OXGS,Uncle Lee's Imperial Organic Oolong - 18 Tea Bags,5,4.8,https://i5.walmartimages.com/asr/20e33621-57e9-43cc-994b-0c8feb7a09ea_1.1d9dc654f88d14f9f5a9e7cc9968d73b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD50O5A8C5OXGS,13,2,12/8/2022 6:17,7.99,
6RWU3BAXDNC1,PRD6RWU3BAXDNC1,Bigelow Green Tea with Blueberry Acai Tea Bags - 20/Box,,,https://i5.walmartimages.com/asr/d88ce033-518a-4fad-b868-137601f1d92f.f54311c20a714684e9a9d564ffc1a874.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6RWU3BAXDNC1,14,2,12/8/2022 6:17,14.76,
29K2HA8P7ZV9,PRD29K2HA8P7ZV9,Bigelow Green Tea with Lemon Decaffeinated Tea Bags - 20/Box,,,https://i5.walmartimages.com/asr/7d2b25d8-54bc-4059-ac54-0566214f08b5.7494b3e117903e7615b90a5720984feb.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD29K2HA8P7ZV9,15,2,12/8/2022 6:17,14.76,
5TMJIHWRUZVR,PRD5TMJIHWRUZVR,"Uncle Lee's Imperial Organic Tea - Green Decaf, 18 Count",1,4,https://i5.walmartimages.com/asr/d87d6cac-afa5-4a9f-9a74-f87b2a5bc71f_1.4eb92e4fea976a94057d44c7d724e4db.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5TMJIHWRUZVR,15,3,12/8/2022 6:17,7.99,
7AL2BLEEGVNT,PRD7AL2BLEEGVNT,"Celestial Seasonings - Tea Well Gut Health Prebiotics, Probiotics & Fiber Organic Cinnamon Oat - 12 Tea Bags",75,4.4,https://i5.walmartimages.com/asr/9cb6a419-93a6-4c9e-a70d-eb17636e9f9c.5e84505081010b8f8338d854dd4493f9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7AL2BLEEGVNT,16,3,12/8/2022 6:17,9.51,
7H0JXEMEGB36,PRD7H0JXEMEGB36,Celestial Seasonings - Tea Well Sleep Melatonin Caffeine-Free Tea Chamomile Mint - 12 Tea Bags,80,4.4125,https://i5.walmartimages.com/asr/50896ad4-253f-401b-b166-1871d7dc5f84.a087b87e58d172675990b8613110aacb.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7H0JXEMEGB36,17,3,12/8/2022 6:17,9.51,
1X6R9OP9FP65,PRD1X6R9OP9FP65,Jasmine Green Tea - 18 Bags,29,4.6897,https://i5.walmartimages.com/asr/8a2c33ce-93de-4fb4-98a6-532fa8577046_1.d0afa62bae96406011c2581f27977904.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1X6R9OP9FP65,18,3,12/8/2022 6:17,25.51,
1AM1G6ZT41QD,PRD1AM1G6ZT41QD,Steep by Bigelow 8 Compartment Black Tea Chest with Assorted Organic Teas,,,https://i5.walmartimages.com/asr/01e5e81a-a58b-4c38-b937-56164bde80d8.a247ca8ce14acadd22f9bc3f01b263b4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1AM1G6ZT41QD,19,3,12/8/2022 6:17,156.94,
4YAY3Y5MX07A,PRD4YAY3Y5MX07A,Wize Iced Tea: Grapefruit,,,https://i5.walmartimages.com/asr/023dbf3b-a708-4b87-bd9e-0ee088003036.d029142b5becff8d46297a1f4bbb6c89.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4YAY3Y5MX07A,20,3,12/8/2022 6:17,29.99,
4WPOPBJSWT9E,PRD4WPOPBJSWT9E,Green Tea Recyclable,,,https://i5.walmartimages.com/asr/ffa26607-7e2c-48ca-a360-579f0853d073.b7b81ea212cfb2eeda5196bdcb268d96.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4WPOPBJSWT9E,21,3,12/8/2022 6:17,32.94,
4X3601JM1NAE,PRD4X3601JM1NAE,Wize Iced Tea: Mango,,,https://i5.walmartimages.com/asr/25f9ecb7-ce9d-4745-beef-e5be9fd57681.7fcb692d7dc61e25de969e3d751f6839.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4X3601JM1NAE,22,3,12/8/2022 6:17,29.99,
1645EGEAF33A,PRD1645EGEAF33A,Wize Iced Tea: Lemon,,,https://i5.walmartimages.com/asr/7953d6cd-c702-4389-8859-15779c9018c0.5affab0d81a45a9d7454b70069d85ed0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1645EGEAF33A,23,3,12/8/2022 6:17,29.99,
2WY2UC8DZSAX,PRD2WY2UC8DZSAX,Green Tea Recyclable,,,https://i5.walmartimages.com/asr/ffa26607-7e2c-48ca-a360-579f0853d073.b7b81ea212cfb2eeda5196bdcb268d96.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2WY2UC8DZSAX,24,3,12/8/2022 6:17,22.14,
6NXKO6JRJAQ0,7DQNBGFOHP1D,Organic India - Tulsi Tea Original - 18 Tea Bags,5,5,https://i5.walmartimages.com/asr/679e6dcb-d906-45e5-a501-bc1ec268db54_1.5a3f71dba7c5e5e000bcacdb254ca825.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/7DQNBGFOHP1D,25,3,12/8/2022 6:17,9.81,
4Y2L20GNHDCH,PRD4Y2L20GNHDCH,"Uncle Lees Tea 1767425 Legends of China Organic Black Tea, 100 Bags",6,3.6667,https://i5.walmartimages.com/asr/bf6fc0e2-02c2-42a8-9253-02d702c41de4_1.b671fa7355d8a7c7dc23758c317d12a9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4Y2L20GNHDCH,26,3,12/8/2022 6:17,9.99,
5CJ5D24928MR,PRD5CJ5D24928MR,Steep By Bigelow Organic Green Tea with Ginger and Probiotics Tea Bags - 18/Box,,,https://i5.walmartimages.com/asr/c0b4db5e-464d-4ba4-a85a-5e9adcd182e1.3ee98ac995b6d9fcd3718fe99c216109.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5CJ5D24928MR,27,3,12/8/2022 6:17,16.86,
5GKZ1ZD1LJ6D,3CSAOPSCDQ1Y,Organic India - Tulsi Tea Lemon Ginger - 18 Tea Bags,21,4.6667,https://i5.walmartimages.com/asr/7ae4993a-2cfa-41ae-b321-04fb12a9b5df_1.1785834e393b27c7b33ed3080ea31aa3.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/3CSAOPSCDQ1Y,28,3,12/8/2022 6:17,9.92,
4ULYPHB8JV69,648RXJC560QQ,Traditional Medicinals - Organic Herbal Tea Hibiscus - 16 Tea Bags,115,4.7304,https://i5.walmartimages.com/asr/b4cd4ea0-0009-43e0-8c5b-035983ea05a4_1.598a363976cf63c368fb24b400fc2562.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/648RXJC560QQ,29,3,12/8/2022 6:17,10.94,
54GKNI0OK99D,4I1PJYJV62TG,Teeccino - Organic Dark Roast Tea Maca Chocolate - 10 Tea Bags,15,3.8667,https://i5.walmartimages.com/asr/9900fb71-e310-47cf-811b-f6b3297f6fef_1.78cb4ff67b221e8458806221e31a3804.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/4I1PJYJV62TG,30,3,12/8/2022 6:17,10.03,
7CR4WNVCCNQH,PRD7CR4WNVCCNQH,Traditional Medicinals - Organic Green Tea Matcha - 16 Tea Bags,99,4.0303,https://i5.walmartimages.com/asr/1a00e01a-72d3-4e17-913f-5b5bbf80b7b1.60b09a2426d54858b03e83eb721fe228.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7CR4WNVCCNQH,31,3,12/8/2022 6:17,10.94,
6P457UUBWN3D,PRD6P457UUBWN3D,Traditional Medicinals - Organic Lemon Ginger Herbal Tea - 16 Tea Bags,35,4.6,https://i5.walmartimages.com/asr/b4675916-d3df-4aca-9bdf-ff3bddbaf6d8.123b5d39d5ab0ee2b2f4563497584ac9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6P457UUBWN3D,32,3,12/8/2022 6:17,10.94,
5GG4K28Z8U74,PRD5GG4K28Z8U74,Gaia Herbs - Organic Hibiscus Herbal Tea Caffeine-Free - 16 Tea Bags,1,5,https://i5.walmartimages.com/asr/74f1885d-5058-4bfd-bf99-c0ca786a5f87.4ce8b909dce1d0b45e78bd73db4ce037.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5GG4K28Z8U74,33,3,12/8/2022 6:17,9.4,
4K35LGVZ12RL,PRD4K35LGVZ12RL,"Lake & Oak Tea Co. - Not Coffee Superfood Tea Blend, 85g",,,https://i5.walmartimages.com/asr/40a2f91b-5a67-4f38-bd95-e8e8883c71de.bf29bb053584bacdaf0c4dff785d900e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4K35LGVZ12RL,34,3,12/8/2022 6:17,19.99,
5OPV33ZF07KX,3722FQP4X0S4,Traditional Medicinals - Organic Herbal Tea Lemon Balm - 16 Tea Bags,107,4.5888,https://i5.walmartimages.com/asr/0a78ba5f-6566-4185-ac14-b8b2f7c37ecf_1.a62ec7ffec5d626511359165e257ae7b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/3722FQP4X0S4,35,3,12/8/2022 6:17,10.94,
3482G3N69CF7,PRD3482G3N69CF7,Gaia Herbs - Liver Cleanse Herbal Tea Caffeine-Free - 16 Tea Bags,1,4,https://i5.walmartimages.com/asr/05077c64-6c97-440c-a607-5f286204c020.95e58b27240c054102d1cac1f16bc373.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3482G3N69CF7,36,3,12/8/2022 6:17,9.36,
7955BJOOHJB5,PRD7955BJOOHJB5,Tazo - Herbal Tea Caffeine Free Calm Chamomile - 20 Tea Bags,108,4.4352,https://i5.walmartimages.com/asr/98d1eab4-3b58-4fb7-bada-298b18ec9eed.11d58a96cebaa84af59ceae17c38918e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7955BJOOHJB5,37,3,12/8/2022 6:17,10.54,
1BX1NQ1MIP1T,5TXEG4RCYS3Q,Celestial Seasonings - Green Tea Decaffeinated Mint - 20 Tea Bags,12,4.75,https://i5.walmartimages.com/asr/667f76a5-b6da-41d1-b74e-6e3d2ce9ca7e_1.19d6304187d911c4bd7343dff2713de7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/5TXEG4RCYS3Q,38,3,12/8/2022 6:17,9.51,
5CBJFHLLOOG4,PRD5CBJFHLLOOG4,Traditional Medicinals - Organic Green Tea Ginger - 16 Tea Bags,23,4.4348,https://i5.walmartimages.com/asr/3a6e1dc9-a6e8-4242-9182-74641b1f9423.0dc46558e3ea7682e34f4211ab6ac1d0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5CBJFHLLOOG4,39,3,12/8/2022 6:17,10.94,
22GNRI13HTXC,PRD22GNRI13HTXC,Orange Pekoe Tea Recyclable,,,https://i5.walmartimages.com/asr/53b6207d-3632-406d-bc97-3be9d60805f5.29ec3aab6defe6c57986432c3eefb95f.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD22GNRI13HTXC,40,3,12/8/2022 6:17,22.14,
35K0JSVD3SK7,PRD35K0JSVD3SK7,Traditional Medicinals - Organic Red Clover Herbal Tea - 16 Tea Bags,64,4.4375,https://i5.walmartimages.com/asr/03a1bfc6-4c8d-4c45-bf34-7e593292d689.c18f8727f79375359c2d4244f3ff298a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD35K0JSVD3SK7,41,3,12/8/2022 6:17,10.94,
22CJGYMEZICW,PRD22CJGYMEZICW,Traditional Medicinals - Organic Mother's Milk Herbal Tea - 16 Tea Bags,206,4.267,https://i5.walmartimages.com/asr/9f6ffdf4-470d-4830-8594-5662dd898883.55264c1153c3448afdd38f611239efde.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD22CJGYMEZICW,42,3,12/8/2022 6:17,10.94,
54G19ZDKPFW6,PRD54G19ZDKPFW6,Traditional Medicinals - Organic Spearmint Herbal Tea - 16 Tea Bags,40,4.95,https://i5.walmartimages.com/asr/b76d774f-336c-42a6-8ce7-85bdfee954a5.3664f57bb7405cf7c87b7286b4818fd4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD54G19ZDKPFW6,43,3,12/8/2022 6:17,10.94,
4Y5CRAAM3UNS,6AZ5VZGS7LIC,Traditional Medicinals - Breathe Easy Herbal Tea - 16 Tea Bags,250,4.752,https://i5.walmartimages.com/asr/83a1d3eb-181a-420f-8f50-8c9e2944b156.a7474ccfca29a94bb18c6012eb0d7445.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/6AZ5VZGS7LIC,44,3,12/8/2022 6:17,10.94,
5OJ8JHZ8AK4I,PRD5OJ8JHZ8AK4I,Orange Pekoe Tea Recyclable,,,https://i5.walmartimages.com/asr/53b6207d-3632-406d-bc97-3be9d60805f5.29ec3aab6defe6c57986432c3eefb95f.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5OJ8JHZ8AK4I,45,3,12/8/2022 6:17,86.94,
400N6I33HJTY,PRD400N6I33HJTY,Amdohai 3PCs Tea Infuser Tea Clip Kit with Tea Lid Food-grade Thickened Stainless Steel Strainer for Loose Tea Fine Mesh Fits Standard Cups Mugs Teapots for Brewing Steeping Tea,,,https://i5.walmartimages.com/asr/b2b99988-e8fa-43e7-b6dc-8c73f5c39606.a386dd21b926b8d083884077a3b8a1c2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD400N6I33HJTY,46,3,12/8/2022 6:17,27.18,
27B4U3SRIS5G,PRD27B4U3SRIS5G,"Lake & Oak Tea Co. - Super Green Superfood Tea Blend, 75g",,,https://i5.walmartimages.com/asr/c452de79-1b43-48b4-a7c0-2f831d543c23.82d79eee9d45e0a1c8257966e4d5bf33.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD27B4U3SRIS5G,47,3,12/8/2022 6:17,19.99,
3T6AK2P1UX51,PRD3T6AK2P1UX51,Organic India - Tulsi Tea Turmeric Ginger - 18 Tea Bags,9,5,https://i5.walmartimages.com/asr/64178212-4b0c-4b7e-a3ac-52181749ce6e.e4511976cf7c7c20030c35757ea16e52.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3T6AK2P1UX51,48,3,12/8/2022 6:17,9.92,
0SIMN4OGEC2H,PRD0SIMN4OGEC2H,Orange Pekoe Tea Recyclable,,,https://i5.walmartimages.com/asr/53b6207d-3632-406d-bc97-3be9d60805f5.29ec3aab6defe6c57986432c3eefb95f.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0SIMN4OGEC2H,49,3,12/8/2022 6:17,32.94,
5C5OULKBEL39,PRD5C5OULKBEL39,Traditional Medicinals - Yellow Pau d'Arco Herbal Tea - 16 Tea Bags,25,4.76,https://i5.walmartimages.com/asr/44a18fd1-160c-4a1a-bce8-36c47d6b61a5.3c9972a8f574d305ea266bd87340e97e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5C5OULKBEL39,50,3,12/8/2022 6:17,10.94,
2FM80EALSTHD,PRD2FM80EALSTHD,Traditional Medicinals - Organic Nettle Leaf Herbal Tea - 16 Tea Bags,43,4.6977,https://i5.walmartimages.com/asr/9892f0df-042e-48cd-acab-40f7a8d55c86.7d1ed091dc71cc33f409055fe220aac3.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2FM80EALSTHD,51,3,12/8/2022 6:17,10.94,
3VFYPX9UHRTL,PRD3VFYPX9UHRTL,Tazo - Herbal Tea Caffeine Free Wild Sweet Orange - 20 Tea Bags,116,4.569,https://i5.walmartimages.com/asr/7b359515-b520-4aff-b525-9dc6cdad79bd.ef646f9c61c0b0c3889c5f2afe155682.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3VFYPX9UHRTL,52,3,12/8/2022 6:17,10.54,
2FM3GK4AECC8,PRD2FM3GK4AECC8,Traditional Medicinals - Organic Licorice Root Herbal Tea - 16 Tea Bags,45,4.3556,https://i5.walmartimages.com/asr/f7e20739-7e3d-4270-9150-fe82dfcd9228.ff14ea8b3dd455f9a3aa9aeb48e34fc0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2FM3GK4AECC8,53,3,12/8/2022 6:17,10.94,
5V7ARBO8HY2V,1M76A9EFM8UK,Celestial Seasonings - Herbal Tea Caffeine Free True Blueberry - 20 Tea Bags,12,4.25,https://i5.walmartimages.com/asr/2f1e5a46-1900-4488-957c-5c8fdbb7c516_1.5f5365938356a9e52de4bb0d3074b32b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/1M76A9EFM8UK,54,3,12/8/2022 6:17,9.51,
570BACN2CIQT,PRD570BACN2CIQT,Traditional Medicinals - Organic Turmeric Herbal Tea With Meadowsweet and Ginger - 16 Tea Bags,149,4.7517,https://i5.walmartimages.com/asr/6854e8af-9732-4885-b321-35a63f8b9e15.14daea82639712a25919d61e9009cf48.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD570BACN2CIQT,55,3,12/8/2022 6:17,10.94,
5WS0BDLCNOXZ,PRD5WS0BDLCNOXZ,Gaia Herbs - Sleep & Relax Herbal Tea Caffeine-Free - 16 Tea Bags,2,5,https://i5.walmartimages.com/asr/d1f66813-5722-437b-a1a3-c43478e527c5.8feabd6734220a642ec10893d0df8c66.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5WS0BDLCNOXZ,56,3,12/8/2022 6:17,10.48,
7JDMB4FIM0SK,24UTMWD34ZQ5,Traditional Medicinals - Organic Chamomile Herbal Tea with Lavender - 16 Tea Bags,179,4.7877,https://i5.walmartimages.com/asr/38cae9be-5ab0-4a5b-92dc-e8bd70121c7f_1.63c587b73f5fc6187232e8b241dba33a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/24UTMWD34ZQ5,57,3,12/8/2022 6:17,10.94,
13HGJW1U76S6,PRD13HGJW1U76S6,Teeccino - Roasted Herbal Tea Caffeine Free Dandelion Caramel Nut - 10 Tea Bags,5,4.6,https://i5.walmartimages.com/asr/66a32f43-3770-44e5-9781-b70978eb9e84.08279296467f79eb36520bffdc01d11e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD13HGJW1U76S6,58,3,12/8/2022 6:17,12.16,
0TVW60NES6Q4,PRD0TVW60NES6Q4,Traditional Medicinals - Organic Gas Relief Herbal Tea Chamomile Mint - 16 Tea Bags,32,4.5625,https://i5.walmartimages.com/asr/d644a54a-dcd9-4a9e-b672-908c30071c2c.1011222d46b03cefd5847b30d0214100.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0TVW60NES6Q4,59,3,12/8/2022 6:17,10.94,
0TVW60NES6Q4,PRD0TVW60NES6Q4,Traditional Medicinals - Organic Gas Relief Herbal Tea Chamomile Mint - 16 Tea Bags,32,4.5625,https://i5.walmartimages.com/asr/d644a54a-dcd9-4a9e-b672-908c30071c2c.1011222d46b03cefd5847b30d0214100.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0TVW60NES6Q4,1,3,12/8/2022 6:17,10.94,
62VJ96IXESF8,PRD62VJ96IXESF8,"Genuine Tea - Premium Jasmine, 15 Bags",,,https://i5.walmartimages.com/asr/462d6518-7848-46c8-bd4c-b4134e01adfc.818c78237b4a9aad53c16924fa76318c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD62VJ96IXESF8,2,3,12/8/2022 6:17,6.99,
0US44JOZFG8Y,PRD0US44JOZFG8Y,Jason Winters - Original Blend Tea with Chaparral - 20 Tea Bags,,,https://i5.walmartimages.com/asr/29850e94-494b-477d-8451-3256875298bc.6cb189f6460efae1b43a5df83ede907c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0US44JOZFG8Y,3,3,12/8/2022 6:17,25.34,
748L3RIQAXJB,PRD748L3RIQAXJB,Celebration Herbals - Organic Caffeine Free Elderberries Herbal Tea - 24 Tea Bags,1,5,https://i5.walmartimages.com/asr/0458ceba-8fd1-4f66-9568-2db08a8c7eec.3a7471a18644b51aedb78736aca0bf5e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD748L3RIQAXJB,4,3,12/8/2022 6:17,14.31,
55HJK6NY73XZ,PRD55HJK6NY73XZ,Traditional Medicinals - EveryDay Detox Herbal Tea Schisandra Berry - 16 Tea Bags,123,4.3984,https://i5.walmartimages.com/asr/af8c5922-c09a-42ae-b298-d67c320ba887.dda82043307270d6b5f9becab6ead755.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD55HJK6NY73XZ,5,3,12/8/2022 6:17,10.94,
2EFIYYYH4TRI,279U1AQF324J,NOW Foods - Organic Chamomile Herbal Tea Caffeine-Free Chamomile - 24 Tea Bags,40,4.5,https://i5.walmartimages.com/asr/36d995ec-08e7-43d1-9834-7f7b5d8d9863_1.2c890fc53e437ed81d4a626ed6b6abc1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/279U1AQF324J,6,3,12/8/2022 6:17,10.31,
1Z4JPJAJAKQZ,7727661O06D1,Traditional Medicinals - Organic Nighty Night Extra  Valerian Herbal Tea - 16 Tea Bags,1,4,https://i5.walmartimages.com/asr/57b2d003-b12a-4b30-948f-4520ee03c831_1.5726634779af93131c8959e88d32ac58.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/7727661O06D1,7,3,12/8/2022 6:17,10.94,
3067ZBR5XC78,768YPF413C4J,Traditional Medicinals Organic Pregnancy Herbal Tea - 16 Tea Bags - Case of 6,44,4.7045,https://i5.walmartimages.com/asr/3cbd8b0c-33c1-4c6a-94ac-5c99bcedac91_1.ef07eb2ec77192077f5325e5c573201e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/768YPF413C4J,8,3,12/8/2022 6:17,10.94,
1IJ860VGHS9J,52BYDZTMYHX7,Celestial Seasonings - Sleepytime Wellness Tea Caffeine Free Extra - 20 Tea Bags,171,4.8187,https://i5.walmartimages.com/asr/047cfebc-2a9a-418b-8506-13faff262311_1.57373afa59ffd86c26a3e3a3fc481990.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/52BYDZTMYHX7,9,3,12/8/2022 6:17,11.31,
5TFS95H8VFNR,PRD5TFS95H8VFNR,Bio Nutrition - Dandelion Root Tea - 30 Tea Bags,,,https://i5.walmartimages.com/asr/c1f21d66-c2b5-4199-a952-8f063b9456e4.c54d01d1a41a54af843caf08cbbb2e2f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5TFS95H8VFNR,10,3,12/8/2022 6:17,15.24,
73ADSO1ZMA9U,PRD73ADSO1ZMA9U,Rooibos Herbal Tea - 18 Bags,13,4.7692,https://i5.walmartimages.com/asr/ac1e12dd-22b1-487e-b272-637551c74ea0_1.9ffbb3b70041e4f02952ef99dd7303d8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD73ADSO1ZMA9U,11,3,12/8/2022 6:17,7.99,
6B54JP4NNQ6F,PRD6B54JP4NNQ6F,Vahdam India - Chai Tea Vanilla Spiced - 15 Tea Bags,,,https://i5.walmartimages.com/asr/0c3fef2e-7229-484d-a48a-1ea7b79998f3.d846b131974716579ecd9f428e59ac21.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6B54JP4NNQ6F,12,3,12/8/2022 6:17,10.09,
42DL3W5XZ9CI,PRD42DL3W5XZ9CI,Vahdam India - Herbal Tea Turmeric Moringa - 15 Tea Bags,,,https://i5.walmartimages.com/asr/9414ae8d-9ed6-4744-9a6f-bbb893b146b4.2ad8a28469d2deec9d423ddba3d40807.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD42DL3W5XZ9CI,13,3,12/8/2022 6:17,10.12,
6OA7J5R84E76,PRD6OA7J5R84E76,Traditional Medicinals - Organic Botanical Blends Stress Support Tea Warming Vanilla - 14 Tea Bags,49,4.7143,https://i5.walmartimages.com/asr/4fae491a-0a5f-466e-b42f-452159e848de.03097644e6897a388eb4f84cdb0c982b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6OA7J5R84E76,14,3,12/8/2022 6:17,10.94,
